,storeNumber,city,totalSalesDollars,avgSalesDollars,countyNumber,avgPrice(L),zipCode,totalVolSold(L),avgVolSold(L),avgMargin,totalSalesQ1,avgSalesQ1
207,3461,STUART,11754.24,73.9260377358,1.0,13.7351819407,50250,1095.29,6.8886163522,4.25635220126,1964.59,59.533030303
208,3465,PANORA,10693.32,65.603190184,39.0,14.0773152206,50216,917.5,5.62883435583,4.3745398773,1863.43,54.8067647059
209,3477,COUNCIL BLUFFS,129421.86,650.361105528,78.0,14.5344915051,51501,9688.5,48.6859296482,5.46924623116,16112.64,460.361142857
210,3484,MARCUS,4020.39,63.8157142857,18.0,13.4464928193,51035,344.25,5.46428571429,4.41253968254,1083.27,67.704375
211,3488,BELLEVUE,18743.79,122.508431373,49.0,15.1034858388,52031,1481.1,9.68039215686,4.94450980392,3972.51,116.838529412
212,3494,WATERLOO,140733.54,574.422612245,7.0,16.9893955296,50702,11827.5,48.2755102041,5.62318367347,22481.34,424.176226415
213,3495,MONTICELLO,33418.48,37.4227099664,53.0,15.4815246894,52310,2661.11,2.97996640538,4.50847704367,7019.15,35.4502525253
214,3514,FORT DODGE,35085.4,113.913636364,94.0,18.8008410637,50501,2268.02,7.3637012987,5.80282467532,8671.67,103.234166667
215,3521,COUNCIL BLUFFS,40893.92,332.470894309,78.0,23.1683817267,51501,1718.25,13.9695121951,7.5406504065,22330.13,656.768529412
216,3524,AMES,180805.62,762.892911392,85.0,17.9857685353,50010,12190.5,51.4367088608,6.21443037975,43825.26,973.894666667
217,3525,WASHINGTON,53040.25,130.641009852,92.0,19.0279017124,52353,3483.09,8.57903940887,5.53027093596,10447.69,99.5018095238
218,3528,MASON CITY,16048.96,172.569462366,17.0,20.0390181772,50401,901.6,9.69462365591,6.61301075269,2518.24,157.39
219,3529,CHEROKEE,5886.54,50.7460344828,18.0,16.7833938834,51012,399.91,3.4475,5.45637931034,4916.29,46.3800943396
220,3540,DAVENPORT,20284.2,141.847552448,82.0,18.5133716284,52807,1192.2,8.33706293706,5.72244755245,3452.6,132.792307692
221,3542,ST ANSGAR,11801.35,95.1721774194,66.0,15.9237941628,50472,987.25,7.96169354839,6.3260483871,4200.99,100.023571429
222,3549,FORT MADISON,33613.37,212.742848101,56.0,21.3526378843,52627,2266.12,14.3425316456,5.93259493671,7155.15,159.003333333
223,3562,WEST BURLINGTON,65389.26,159.87594132,29.0,14.344887647,52655,5116.5,12.5097799511,5.28975550122,16819.56,155.736666667
224,3563,MUSCATINE,41926.36,166.374444444,70.0,13.9090929705,52761,3200.0,12.6984126984,5.20392857143,8480.04,160.000754717
225,3565,IOWA CITY,18306.77,69.6074904943,52.0,18.6416250226,52246,1265.89,4.81326996198,4.63205323194,3676.35,64.4973684211
226,3573,OTTUMWA,68700.69,127.93424581,90.0,18.357024918,52501,4313.9,8.03333333333,5.16108007449,16411.67,137.913193277
227,3576,HARTLEY,10351.74,105.63,71.0,13.2668464529,51346,1049.9,10.7132653061,4.38714285714,1213.25,52.75
228,3582,LEON,2169.62,108.481,27.0,13.2131666667,50144,174.0,8.7,5.975,162.6,81.3
229,3584,OELWEIN,27413.67,148.182,33.0,13.9278963964,50662,2271.53,12.2785405405,4.61691891892,6501.08,151.187906977
230,3587,KEOKUK,3002.46,136.475454545,56.0,11.463030303,52632,310.5,14.1136363636,3.99909090909,996.36,166.06
231,3591,ACKLEY,2602.0,76.5294117647,94.0,15.4234733894,50601,225.5,6.63235294118,5.04647058824,803.64,80.364
232,3592,FORT DODGE,51327.84,159.899813084,42.0,14.3836596944,50501,4039.5,12.5841121495,5.19130841121,9170.94,158.119655172
233,3606,GRUNDY CENTER,7716.58,82.9739784946,38.0,14.987593446,50638,596.0,6.40860215054,4.64182795699,1699.77,84.9885
234,3611,LOGAN,6407.76,103.350967742,43.0,11.1080721966,51546,607.5,9.79838709677,4.16451612903,1389.6,99.2571428571
235,3612,MAQUOKETA,53379.84,68.8772129032,49.0,14.7979422427,52060,4128.83,5.32752258065,4.35116129032,15023.65,71.5411904762
236,3618,CEDAR RAPIDS,64153.98,206.282893891,57.0,14.1392420763,52404,5262.0,16.9196141479,5.00900321543,11520.3,205.719642857
237,3621,SHELDON,31043.53,75.531703163,71.0,17.2936073286,51201,2562.93,6.23583941606,5.0495620438,7742.54,85.0828571429
238,3622,SPIRIT LAKE,41171.16,192.388598131,30.0,15.4647485536,51360,3274.5,15.3014018692,5.59014018692,7323.54,162.745333333
239,3624,NEWTON,17259.12,158.340550459,50.0,15.1837833115,50208,1306.5,11.9862385321,5.42146788991,4291.14,165.043846154
240,3625,ANKENY,50447.76,182.78173913,77.0,14.8707004831,50021,3958.5,14.3423913043,5.35869565217,10197.12,188.835555556
241,3626,SPENCER,31938.6,167.217801047,21.0,13.2230640738,51301,2842.5,14.8821989529,5.05994764398,5113.56,127.839
242,3628,CEDAR RAPIDS,41480.04,161.400933852,57.0,14.1006318325,52402,3219.0,12.5252918288,5.14431906615,9735.6,162.26
243,3629,COUNCIL BLUFFS,45812.04,153.731677852,78.0,13.7484787472,51503,3709.5,12.4479865772,4.99708053691,10973.34,152.4075
244,3631,AUDUBON,8754.68,76.7954385965,5.0,14.6232623225,50025,797.25,6.99342105263,4.33219298246,4741.79,89.4677358491
245,3632,DUBUQUE,40977.9,140.817525773,31.0,13.9387056128,52003,3184.5,10.9432989691,4.99687285223,9043.14,141.2990625
246,3635,OGDEN,6219.91,76.7890123457,8.0,14.6674661964,50212,507.75,6.26851851852,4.49530864198,1441.27,68.6319047619
247,3644,ALTOONA,59082.3,167.371954674,77.0,15.5285579388,50009,4272.0,12.1019830028,5.23878186969,13865.28,167.051566265
248,3645,WINDSOR HEIGHTS,30602.76,159.389375,77.0,15.4871155754,50311,2191.5,11.4140625,5.56901041667,6809.4,158.358139535
249,3647,CLINTON,41213.31,162.257125984,23.0,13.5691638545,52732,3402.75,13.3966535433,4.97838582677,8053.56,151.953962264
250,3648,FAIRBANK,4294.71,61.353,10.0,15.3782789116,50629,380.25,5.43214285714,4.90628571429,690.42,53.1092307692
251,3650,HOLSTEIN,23756.4,92.0790697674,47.0,17.8191177556,51025,1597.0,6.18992248062,5.45581395349,3715.72,64.064137931
252,3651,INDIANOLA,16242.84,138.827692308,91.0,13.2153520554,50125,1333.5,11.3974358974,4.95863247863,3054.24,127.26
253,3652,IDA GROVE,3901.24,177.329090909,47.0,16.1263636364,51445,251.5,11.4318181818,5.11954545455,867.43,173.486
254,3654,BELMOND,9479.3,141.482089552,99.0,13.4591613362,50421,819.75,12.2350746269,5.12059701493,2312.42,144.52625
255,3655,SIOUX CITY,9142.26,95.231875,97.0,21.1315972222,51104,577.45,6.01510416667,5.76260416667,1900.56,95.028
256,3656,ANKENY,20611.26,174.671694915,77.0,18.6031234867,50021,1186.5,10.0550847458,5.93966101695,6208.08,163.370526316
257,3660,KNOXVILLE,13818.6,139.581818182,63.0,14.0705916306,50138,1059.0,10.696969697,5.05252525253,3404.34,148.014782609
258,3663,WATERLOO,33199.62,173.82,7.0,13.4721017203,50702,2722.5,14.2539267016,4.84570680628,5653.98,194.964827586
259,3664,NORTHWOOD,11316.49,67.3600595238,98.0,14.4600800737,50459,960.41,5.71672619048,4.54398809524,2643.93,69.5771052632
260,3666,CEDAR RAPIDS,30745.8,175.690285714,57.0,17.4896571429,52404,1977.0,11.2971428571,5.86988571429,5832.06,162.001666667
261,3670,CORALVILLE,45033.36,152.13972973,52.0,13.3796637709,52241,3624.75,12.245777027,4.87391891892,6853.5,137.07
262,3676,GREENE,3939.16,46.3430588235,12.0,15.1184593838,50636,354.62,4.172,4.61223529412,938.82,40.8182608696
263,3677,EVERLY,573.51,95.585,21.0,11.5413492063,51338,56.25,9.375,4.00833333333,292.02,97.34
264,3678,DES MOINES,17220.56,113.293157895,77.0,23.6833333333,50320,1019.7,6.70855263158,6.29782894737,4326.54,123.615428571
265,3679,MONONA,12115.68,54.5751351351,22.0,16.1788915701,52159,803.09,3.61752252252,6.23869369369,3977.9,63.1412698413
266,3682,WESLEY,23243.51,166.025071429,55.0,18.287414966,50483,1692.87,12.0919285714,6.15621428571,6996.28,145.755833333
267,3688,FREDERICKSBURG,4154.49,69.2415,19.0,13.2752539683,50630,400.5,6.675,4.4305,1210.47,80.698
268,3690,WATERLOO,14908.31,147.607029703,7.0,18.2156907119,50702,835.75,8.27475247525,5.47257425743,2252.86,102.402727273
269,3691,URBANDALE,28984.64,221.256793893,77.0,18.4174272992,50322,1676.1,12.7946564885,6.28900763359,4932.38,182.680740741
270,3692,MT VERNON,16331.52,226.826666667,57.0,20.5958068783,52314,1279.25,17.7673611111,6.81902777778,16331.52,226.826666667
271,3695,REMSEN,10120.82,96.3887619048,75.0,15.3554829932,51050,837.35,7.97476190476,4.65,2383.77,91.6834615385
272,3696,DES MOINES,13050.3,151.747674419,77.0,16.0187430786,50315,844.5,9.81976744186,5.73755813953,4128.6,152.911111111
273,3698,WEST DES MOINES,13544.38,104.187538462,77.0,29.4608470696,50266,576.3,4.43307692308,7.32253846154,2133.58,82.0607692308
274,3700,AVOCA,31242.73,91.6209090909,78.0,16.6254754922,51521,2157.16,6.32598240469,5.09724340176,7722.08,102.961066667
275,3704,EMMETSBURG,22466.76,46.3232164948,74.0,16.8925459008,50536,1606.7,3.31278350515,5.48288659794,5376.84,48.44
276,3705,ROCK RAPIDS,29694.56,95.1748717949,60.0,16.6711622405,51246,2189.0,7.01602564103,5.06993589744,8182.95,112.095205479
277,3707,CEDAR RAPIDS,27494.16,137.4708,57.0,19.2968077381,52402,1555.95,7.77975,5.9278,4076.36,123.526060606
278,3710,COLUMBUS JUNCTION,5657.64,245.984347826,58.0,17.1708695652,52738,381.0,16.5652173913,1.51391304348,1076.4,179.4
279,3712,MONTEZUMA,14675.45,99.1584459459,79.0,17.140460103,50171,971.0,6.56081081081,5.98189189189,5626.63,137.234878049
280,3713,MASON CITY,47527.44,203.108717949,17.0,14.818038258,50401,3909.0,16.7051282051,5.37833333333,9600.9,204.274468085
281,3715,DAVENPORT,16548.95,84.4334183673,82.0,22.0928850826,52807,903.81,4.6112755102,4.0118877551,2875.25,82.15
282,3717,SUMNER,9022.86,34.4383969466,9.0,16.1608633224,50674,685.53,2.61652671756,5.10377862595,1583.13,35.9802272727
283,3719,MARSHALLTOWN,25413.66,155.91202454,64.0,14.0498393222,50158,2020.5,12.3957055215,5.44349693252,6138.54,165.906486486
284,3721,DECORAH,49072.02,155.291202532,96.0,14.4990551537,52101,3745.5,11.8528481013,5.09613924051,12345.42,166.83
285,3722,SIOUX CITY,33500.22,150.901891892,97.0,14.31500429,51106,2653.5,11.9527027027,5.0872972973,8233.2,139.545762712
286,3723,ONAWA,27713.0,43.099533437,67.0,17.2184301637,51040,2015.71,3.13485225505,4.7434992224,6742.62,42.9466242038
287,3726,OTTUMWA,22019.1,147.779194631,90.0,13.1354362416,52501,1824.0,12.2416107383,5.02785234899,5320.92,156.497647059
288,3728,COUNCIL BLUFFS,30198.98,89.8779166667,78.0,18.8067403628,51503,1956.59,5.82318452381,5.27791666667,6990.86,90.7903896104
289,3731,DAVENPORT,46132.38,151.75125,82.0,14.7908834586,52807,3407.9,11.2101973684,5.16934210526,11776.44,165.865352113
290,3732,ELDRIDGE,29277.92,85.3583673469,82.0,15.9623531862,52748,2317.38,6.75620991254,5.20364431487,5714.35,70.5475308642
291,3735,OSKALOOSA,27909.73,94.9310544218,10.0,16.6012374474,52577,2144.2,7.29319727891,4.65860544218,6381.32,89.8777464789
292,3738,DUBUQUE,12549.05,73.8179411765,31.0,14.5255098039,52001,1337.65,7.86852941176,3.86358823529,2156.7,51.35
293,3740,WATERLOO,24676.94,123.3847,7.0,14.9079785714,50702,1610.27,8.05135,4.47325,6297.1,114.492727273
294,3742,LEMARS,16030.44,152.670857143,75.0,14.3171836735,51031,1197.0,11.4,5.17761904762,4709.4,142.709090909
295,3744,DYERSVILLE,21456.81,100.736197183,31.0,14.7487815784,52040,1751.62,8.22356807512,4.7223943662,4481.8,97.4304347826
296,3747,SIGOURNEY,9245.21,59.646516129,54.0,13.9700276498,52591,817.25,5.27258064516,4.42432258065,1750.11,51.4738235294
297,3749,STORM LAKE,20477.28,220.185806452,11.0,14.805171531,50588,1710.0,18.3870967742,5.28344086022,3497.4,166.542857143
298,3756,MANNING,11264.0,50.0622222222,14.0,16.3505925926,51455,810.8,3.60355555556,4.93586666667,1874.88,45.7287804878
299,3757,SIOUX CITY,52098.9,158.838109756,97.0,13.9809872242,51108,4050.0,12.3475609756,5.09079268293,10130.7,160.804761905
300,3761,LENOX,1890.37,54.0105714286,87.0,15.1163537415,50851,146.5,4.18571428571,4.21257142857,1890.37,54.0105714286
301,3762,WINDSOR HEIGHTS,28823.1,84.5252199413,77.0,22.8251207932,50322,1817.06,5.32862170088,5.95480938416,7641.81,87.8368965517
302,3763,HAWARDEN,13500.68,97.1271942446,84.0,15.6069955464,51023,1062.24,7.64201438849,5.11237410072,2833.1,85.8515151515
303,3766,NEW HAMPTON,8716.96,64.0952941176,19.0,15.3404691877,50659,845.23,6.21492647059,4.9525,2504.24,80.7819354839
304,3769,CEDAR FALLS,55042.92,174.739428571,7.0,13.4785608466,50613,4584.0,14.5523809524,4.97819047619,9034.26,153.123050847
305,3772,DES MOINES,26845.27,187.729160839,77.0,21.5747236097,50314,1334.65,9.33321678322,3.65846153846,1055.58,150.797142857
306,3773,CEDAR RAPIDS,232460.41,249.421040773,57.0,24.6613019875,52401,12564.22,13.4809227468,6.96030042918,48574.94,224.883981481
307,3774,DUBUQUE,15309.07,125.484180328,31.0,11.133735363,52001,1724.25,14.1331967213,3.19991803279,4602.58,131.502285714
308,3776,DAVENPORT,51421.2,156.295440729,82.0,14.7093718338,52806,3595.5,10.9285714286,5.01015197568,11921.76,170.310857143
309,3778,DES MOINES,10820.72,48.5234080717,77.0,21.4447683109,50310,608.77,2.7299103139,4.26650224215,2306.88,49.0825531915
310,3779,FORT DODGE,5435.14,98.8207272727,94.0,16.0560692641,50501,459.4,8.35272727273,4.238,1331.64,95.1171428571
311,3782,GUTTENBURG,11397.73,103.615727273,22.0,13.902534632,52052,887.3,8.06636363636,4.71609090909,1935.21,80.63375
312,3783,POCAHONTAS,21527.77,88.2285655738,76.0,15.568481655,50574,1995.84,8.17967213115,4.53729508197,10062.43,164.957868852
313,3784,INDEPENDENCE,25800.13,123.445598086,10.0,16.59789018,50644,1794.39,8.58559808612,4.94459330144,4709.89,104.664222222
314,3785,DES MOINES,13057.3,70.2005376344,77.0,18.8366199437,50315,962.15,5.17284946237,4.51193548387,4234.02,78.4077777778
315,3789,OSKALOOSA,24149.4,206.405128205,62.0,15.0085470085,52577,1800.0,15.3846153846,5.31521367521,5779.92,251.300869565
316,3790,MT PLEASANT,27576.48,194.20056338,44.0,15.2756002683,52641,2064.0,14.5352112676,5.33598591549,4193.76,174.74
317,3803,STRAWBERRY POINT,4281.48,115.715675676,22.0,11.1361647362,52076,406.5,10.9864864865,4.83297297297,1073.76,119.306666667
318,3805,DAVENPORT,38364.56,129.61,82.0,26.273957529,52084,1685.68,5.69486486486,4.48023648649,9046.09,119.0275
319,3806,WEST DES MOINES,24603.3,201.666393443,77.0,18.5584289617,50266,1377.3,11.2893442623,6.14852459016,4585.08,152.836
320,3808,LA PORTE CITY,11738.16,60.8194818653,7.0,15.3089958056,50651,953.95,4.94274611399,4.42901554404,2766.17,56.4524489796
321,3811,KEOKUK,19715.34,154.02609375,56.0,14.7588244048,52632,1503.0,11.7421875,5.46109375,3549.72,141.9888
322,3813,MOUNT AYR,9506.28,83.3884210526,80.0,13.0390768588,50854,814.65,7.14605263158,4.91280701754,1262.37,70.1316666667
323,3814,WEST DES MOINES,247417.42,2061.81183333,25.0,27.8608452381,50266,12984.0,108.2,8.78108333333,56443.62,2454.07043478
324,3816,RED OAK,15948.97,83.9419473684,69.0,17.4260388471,51566,1189.89,6.26257894737,5.23336842105,3338.59,81.4290243902
325,3818,KNOXVILLE,19976.56,31.8098089172,63.0,17.4340938732,50138,1352.93,2.15434713376,4.49469745223,4946.14,34.1113103448
326,3819,DECORAH,24303.36,79.683147541,96.0,17.8435579015,52101,1923.39,6.30619672131,5.22452459016,4160.36,86.6741666667
327,3820,SIOUX CITY,172792.22,210.9795116,97.0,20.5334045584,51103,9760.14,11.9171428571,5.36652014652,51033.86,219.973534483
328,3822,SWISHER,5395.65,42.8226190476,52.0,21.1644633409,52338,320.38,2.5426984127,6.58182539683,1264.93,63.2465
329,3825,DES MOINES,18004.38,92.8060824742,77.0,20.1589175258,50316,1119.0,5.76804123711,3.64922680412,3711.98,84.3631818182
330,3826,OSCEOLA,1644.84,149.530909091,20.0,12.3000865801,50213,150.0,13.6363636364,5.72,214.56,107.28
331,3829,MOUNT VERNON,12884.31,59.6495833333,57.0,15.5845061728,52314,1002.75,4.64236111111,4.35365740741,4591.15,58.1158227848
332,3830,CRESTON,31623.3,163.851295337,88.0,14.630984456,50801,2367.0,12.2642487047,5.59357512953,6652.26,166.3065
333,3831,MADRID,8566.47,56.3583552632,8.0,14.8874686717,50156,691.26,4.54776315789,4.11690789474,1824.2,82.9181818182
334,3833,ATLANTIC,17176.62,157.583669725,15.0,13.7102315422,50022,1485.0,13.623853211,5.07623853211,4127.4,179.452173913
335,3838,BETTENDORF,43016.15,164.812835249,48.0,15.762334428,52722,2951.25,11.3074712644,5.19191570881,9240.54,130.148450704
336,3841,DUBUQUE,7184.5,43.2801204819,31.0,14.0172834194,52001,706.89,4.25837349398,3.48608433735,2267.87,51.5425
337,3842,BANCROFT,32827.2,101.318518519,55.0,17.9039008112,50517,2322.57,7.16842592593,5.4575617284,6050.89,81.7687837838
338,3845,OTHO,1860.06,97.8978947368,94.0,12.9162907268,50569,154.5,8.13157894737,2.95631578947,142.98,71.49
339,3849,DYERSVILLE,8149.51,83.1582653061,31.0,16.5285325559,52040,634.55,6.475,4.62418367347,1500.73,83.3738888889
340,3853,DAVENPORT,15222.18,140.946111111,82.0,19.6592857143,52804,989.68,9.1637037037,2.9825,3194.39,103.04483871
341,3855,STORM LAKE,7747.87,68.5652212389,11.0,19.6039780868,50588,524.91,4.64522123894,4.70601769912,1231.9,45.6259259259
342,3857,WAUKON,31604.56,99.6989274448,3.0,15.8074042361,52172,2225.12,7.01930599369,5.36788643533,4735.92,98.665
343,3858,DAVENPORT,18985.81,68.7891666667,82.0,17.0375741891,52806,1477.66,5.35384057971,4.27746376812,4368.13,76.6338596491
344,3859,INDEPENDENCE,26230.26,194.298222222,10.0,14.9074144621,50644,1995.0,14.7777777778,5.20192592593,7131.72,182.864615385
345,3864,SCHALLER,1056.37,70.4246666667,81.0,14.4883492063,51053,90.75,6.05,5.106,318.91,53.1516666667
346,3866,AMES,12133.42,173.334571429,85.0,18.3200170068,50010,704.7,10.0671428571,6.23071428571,1346.88,149.653333333
347,3868,MARION,60919.23,168.285165746,57.0,14.264130492,52302,4838.25,13.3653314917,5.22872928177,13585.26,159.826588235
348,3869,CORALVILLE,35131.57,51.7401620029,52.0,22.6027691902,52241,1767.0,2.60235640648,5.6748011782,7153.37,54.1921969697
349,3870,ALTOONA,9749.34,180.543333333,77.0,20.422292769,50009,517.5,9.58333333333,6.235,1744.38,145.365
350,3871,WEST DES MOINES,9398.2,180.734615385,77.0,19.8006639194,50266,494.7,9.51346153846,6.65673076923,2081.94,189.267272727
351,3872,DUBUQUE,6713.22,163.737073171,31.0,19.5565156794,52003,360.0,8.78048780488,6.15682926829,2026.32,168.86
352,3873,CORALVILLE,17021.34,175.477731959,52.0,18.4603043692,52241,978.0,10.0824742268,5.68773195876,2482.68,165.512
353,3876,MANSON,6387.86,69.4332608696,13.0,14.3279813665,50563,492.62,5.35456521739,4.2697826087,1181.42,47.2568
354,3877,DES MOINES,14305.82,174.461219512,77.0,19.9706286295,50322,762.6,9.3,6.71256097561,2928.66,172.274117647
355,3879,SIOUX CITY,11804.84,171.084637681,97.0,18.9646290545,51106,651.9,9.44782608696,6.54057971014,2242.56,140.16
356,3880,COUNCIL BLUFFS,10512.68,219.014166667,78.0,22.8817286706,51503,500.1,10.41875,7.67291666667,3018.8,251.566666667
357,3881,MARSHALLTOWN,46690.89,196.180210084,64.0,20.241432573,50158,2659.2,11.1731092437,6.57478991597,10907.73,178.815245902
358,3882,DAVENPORT,4969.34,54.0145652174,82.0,15.1570082816,52802,419.74,4.56239130435,3.07304347826,1370.95,52.7288461538
359,3886,ANAMOSA,30174.78,214.005531915,53.0,15.097723742,52205,2386.5,16.9255319149,5.19794326241,5928.9,211.746428571
360,3888,GRINNELL,20069.4,165.862809917,79.0,14.3689413617,50112,1543.5,12.7561983471,5.27016528926,4748.16,175.857777778
361,3889,WAVERLY,21290.94,204.720576923,9.0,13.5321886447,50677,1888.5,18.1586538462,5.09317307692,5664.54,182.727096774
362,3890,CEDAR RAPIDS,16125.57,30.1976966292,57.0,19.4807949884,52405,1094.88,2.05033707865,3.19279026217,4052.72,27.9497931034
363,3891,EMMETSBURG,3875.16,168.485217391,74.0,15.4973913043,50536,265.5,11.5434782609,4.94956521739,1556.64,222.377142857
364,3894,CEDAR RAPIDS,12705.42,55.7255263158,57.0,17.3531411863,52402,1005.58,4.41043859649,2.25026315789,2757.56,70.7066666667
365,3896,IOWA CITY,20643.38,59.3200574713,52.0,21.0080637657,52240,1145.98,3.29304597701,3.09704022989,4474.94,53.914939759
366,3899,WEST DES MOINES,47295.36,161.970410959,77.0,14.9442857143,50266,3513.0,12.0308219178,5.30907534247,9444.84,157.414
367,3901,FORT DODGE,7514.0,183.268292683,94.0,19.6721864111,50501,422.1,10.2951219512,6.48536585366,1957.34,163.111666667
368,3907,MUSCATINE,8407.24,35.0301666667,70.0,19.8248472222,52761,537.8,2.24083333333,3.53775,2222.85,36.4401639344
369,3908,FORT MADISON,18547.2,118.135031847,56.0,11.504974219,52627,1725.0,10.9872611465,4.26929936306,5800.26,120.83875
370,3909,MELCHER-DALLAS,13171.39,93.4141134752,63.0,17.4483046268,50163,941.51,6.67737588652,4.92106382979,3068.1,109.575
371,3910,RIVERSIDE,11935.51,172.978405797,92.0,23.3202691511,52327,591.25,8.56884057971,6.64782608696,3418.58,162.78952381
372,3912,CEDAR RAPIDS,14785.72,32.8571555556,57.0,20.8841978836,52405,993.94,2.20875555556,3.29471111111,3958.84,25.3771794872
373,3916,OTTUMWA,7762.55,27.4295053004,90.0,17.2216574121,52501,610.65,2.15777385159,2.89077738516,1519.7,24.5112903226
374,3917,DAVENPORT,18041.52,63.9770212766,82.0,19.6281914894,52804,1252.11,4.44010638298,3.40234042553,3882.01,63.6395081967
375,3918,DAVENPORT,5308.28,62.4503529412,82.0,18.3359439776,52802,437.6,5.14823529412,3.64776470588,1229.99,53.477826087
376,3920,CLINTON,14166.2,32.4912844037,23.0,18.6839602446,52732,1082.14,2.48197247706,3.65626146789,2716.59,26.6332352941
377,3925,NORTH LIBERTY,7558.07,103.535205479,48.0,20.91481409,52317,452.77,6.20232876712,5.87917808219,7558.07,103.535205479
378,3926,IOWA CITY,73182.73,145.49250497,52.0,18.0079702736,52240,5506.73,10.9477733598,4.76584493042,21966.77,152.547013889
379,3928,NORTH LIBERTY,12098.48,47.6318110236,52.0,20.9661698538,52317,763.8,3.00708661417,3.41511811024,3684.3,38.378125
380,3930,ST LUCAS,6810.42,174.626153846,33.0,18.8448717949,52166,394.25,10.108974359,7.82948717949,2240.58,149.372
381,3932,MAPLETON,22826.04,67.9346428571,67.0,15.4145510913,51034,1797.38,5.3493452381,5.12574404762,5327.24,71.0298666667
382,3934,MAQUOKETA,19990.92,178.490357143,49.0,13.7883928571,52060,1723.5,15.3883928571,5.81223214286,5382.3,244.65
383,3942,TOLEDO,37912.43,75.0741188119,86.0,17.1470933522,52342,2781.38,5.50768316832,4.49697029703,8336.23,66.68984
384,3943,NEVADA,13837.01,36.222539267,85.0,16.1062203939,50201,1137.74,2.97837696335,4.10154450262,3225.37,34.3124468085
385,3944,DUBUQUE,100137.19,705.191478873,31.0,17.2899362844,52002,8272.25,58.2552816901,6.28014084507,16624.74,664.9896
386,3947,BROOKLYN,9976.63,65.6357236842,79.0,16.7764379699,52211,788.2,5.18552631579,5.23236842105,2504.81,69.5780555556
387,3949,PELLA,17988.12,199.868,63.0,15.1601481481,50219,1267.5,14.0833333333,5.153,2430.42,162.028
388,3950,STATE CENTER,3368.04,28.7866666667,48.0,13.7653886854,50247,298.32,2.54974358974,3.60085470085,960.46,26.6794444444
389,3952,BETTENDORF,333311.98,363.48089422,82.0,23.1686311471,52722,18637.38,20.3242966194,6.58895310796,85840.78,390.185363636
390,3957,EDGEWOOD,4914.12,69.2129577465,22.0,13.5141649899,52042,415.5,5.85211267606,4.60464788732,1020.52,63.7825
391,3959,DUBUQUE,9140.08,58.9682580645,31.0,14.0517880184,52001,989.48,6.38374193548,3.71187096774,1459.92,45.6225
392,3963,COUNCIL BLUFFS,14750.81,34.7896462264,78.0,17.6092722372,51501,1023.52,2.41396226415,3.14622641509,4032.91,34.7664655172
393,3964,SIOUX RAPIDS,7190.41,50.2825874126,11.0,13.3428737929,50585,619.22,4.33020979021,4.83853146853,2144.54,53.6135
394,3968,MONROE,4695.59,85.3743636364,50.0,14.8768917749,50170,352.25,6.40454545455,4.76563636364,694.26,86.7825
395,3969,GREENFIELD,1393.94,174.2425,1.0,25.4329166667,50849,86.85,10.85625,6.3325,1393.94,174.2425
396,3970,NEVADA,7189.92,62.5210434783,85.0,17.0612463768,50201,541.61,4.70965217391,4.82408695652,1631.83,62.7626923077
397,3972,HUBBARD,3876.58,63.5504918033,42.0,13.245175644,50122,408.12,6.69049180328,4.20147540984,462.58,51.3977777778
398,3973,AMES,14837.35,103.037152778,85.0,16.9377083333,50014,1259.75,8.74826388889,5.23902777778,5980.0,103.103448276
399,3980,IOWA CITY,61060.5,165.925271739,52.0,15.1510468427,52246,4342.5,11.8002717391,5.05157608696,12531.36,156.642
400,3981,SIOUX CENTER,37057.56,174.799811321,84.0,16.0400404313,51250,2562.0,12.0849056604,5.40462264151,7297.14,177.97902439
401,3986,SIOUX CITY,33925.38,100.370946746,97.0,19.449443153,51101,2083.49,6.16417159763,5.06023668639,7878.25,101.003205128
402,3987,ALGONA,25765.52,142.350939227,55.0,17.2616521968,50511,1969.52,10.8813259669,5.49729281768,3848.2,124.135483871
403,3989,CHEROKEE,14416.42,100.114027778,18.0,15.9637772817,51012,1055.21,7.32784722222,4.63930555556,3076.96,90.4988235294
404,3990,OSKALOOSA,33335.34,69.448625,62.0,20.2822708333,52577,2316.74,4.82654166667,5.36070833333,7278.46,56.86296875
405,3993,WATERLOO,28992.83,115.509282869,7.0,21.7750664011,50701,1530.72,6.09848605578,4.14466135458,5680.49,103.281636364
406,3995,CEDAR FALLS,43059.99,219.693826531,7.0,18.0724854227,50613,3022.0,15.4183673469,5.38469387755,10739.71,268.49275
407,3997,OSCEOLA,14799.54,178.307710843,20.0,14.82356856,50213,1107.0,13.3373493976,5.46,2734.98,170.93625
408,4000,WOODBINE,6444.7,52.3959349593,43.0,15.2271738289,51579,449.2,3.65203252033,4.13853658537,1499.72,45.4460606061
409,4001,CARROLL,23931.66,168.532816901,14.0,14.244674715,51401,1919.25,13.5158450704,5.58971830986,5343.78,172.38
410,4004,AMES,41235.72,171.8155,85.0,15.1873055556,50010,3094.5,12.89375,5.28204166667,7689.42,150.772941176
411,4006,LARCHWOOD,11546.42,183.276507937,60.0,16.6863340892,51241,752.25,11.9404761905,5.4073015873,3116.64,164.033684211
412,4008,ANTHON,9452.11,64.3000680272,97.0,15.6005830904,51004,769.93,5.23761904762,4.48755102041,1891.05,75.642
